"('2021-12', 'Sant Andreu')",47.55156950672646
"('2022-01', 'Sant Andreu')",47.318385650224215
"('2022-02', 'Sant Andreu')",51.03811659192825
"('2022-03', 'Sant Andreu')",51.52466367713004
"('2022-04', 'Sant Andreu')",51.143497757847534
"('2022-05', 'Sant Andreu')",51.19730941704036
"('2022-06', 'Sant Andreu')",51.98430493273543
"('2022-07', 'Sant Andreu')",50.327354260089685
"('2022-08', 'Sant Andreu')",50.44394618834081
"('2022-09', 'Sant Andreu')",49.03139013452915
"('2022-10', 'Sant Andreu')",48.860986547085204
"('2021-10', 'Horta-Guinardó')",56.110441767068274
"('2021-11', 'Horta-Guinardó')",54.78012048192771
"('2021-12', 'Horta-Guinardó')",56.36144578313253
"('2022-01', 'Horta-Guinardó')",55.49598393574297
"('2022-02', 'Horta-Guinardó')",55.84437751004016
"('2022-03', 'Horta-Guinardó')",57.588353413654616
"('2022-04', 'Horta-Guinardó')",60.80722891566265
"('2022-05', 'Horta-Guinardó')",60.00401606425703
"('2022-06', 'Horta-Guinardó')",67.31626506024097
"('2022-07', 'Horta-Guinardó')",62.092369477911646
"('2022-08', 'Horta-Guinardó')",62.06425702811245
"('2022-09', 'Horta-Guinardó')",62.338353413654616
"('2022-10', 'Horta-Guinardó')",60.83032128514056
